,Date,P/E,P/B,Div Yield
10,2018-06-11,35.22,6.04,0.61
11,2018-06-12,35.06,6.04,0.61
12,2018-06-13,35.04,6.04,0.61
13,2018-06-14,35.06,6.04,0.61
14,2018-06-15,34.84,6.01,0.62
15,2018-06-18,35.01,6.02,0.62
16,2018-06-19,34.62,5.96,0.62
17,2018-06-20,34.8,5.99,0.62
18,2018-06-21,34.48,5.93,0.63
19,2018-06-22,34.65,5.96,0.62
20,2018-06-25,34.09,5.86,0.63
21,2018-06-26,33.15,5.83,0.64
22,2018-06-27,32.73,5.76,0.64
23,2018-06-28,32.48,5.72,0.65
24,2018-06-29,32.74,5.77,0.64
25,2018-07-02,32.6,5.74,0.65
26,2018-07-03,32.95,5.81,0.64
27,2018-07-04,33.36,5.88,0.63
28,2018-07-05,33.4,5.88,0.63
29,2018-07-06,33.84,5.96,0.62
30,2018-07-09,34.05,6.0,0.62
31,2018-07-10,34.36,6.05,0.61
32,2018-07-11,34.02,5.99,0.62
33,2018-07-12,33.75,5.94,0.62
34,2018-07-13,33.64,5.93,0.63
35,2018-07-16,33.13,5.84,0.64
36,2018-07-17,33.53,5.91,0.63
37,2018-07-18,33.05,5.82,0.64
38,2018-07-19,33.02,5.82,0.64
39,2018-07-20,32.87,5.54,0.8
40,2018-07-23,32.93,5.55,0.8
41,2018-07-24,33.21,5.6,0.79
42,2018-07-25,33.05,5.57,0.79
43,2018-07-26,32.93,5.55,0.8
44,2018-07-27,33.25,5.58,0.81
45,2018-07-30,33.4,5.61,0.8
46,2018-07-31,33.58,5.63,0.8
47,2018-08-01,33.32,5.59,0.8
48,2018-08-02,32.84,5.51,0.82
49,2018-08-03,32.71,5.53,0.81
50,2018-08-06,32.85,5.56,0.81
51,2018-08-07,32.95,5.57,0.81
52,2018-08-08,32.66,5.55,0.81
53,2018-08-09,32.64,5.55,0.81
54,2018-08-10,32.34,5.56,0.81
55,2018-08-13,29.69,5.52,0.81
56,2018-08-14,29.82,5.55,0.81
57,2018-08-16,29.9,5.56,0.81
58,2018-08-17,30.03,5.58,0.81
59,2018-08-20,29.77,5.65,0.8
60,2018-08-21,29.72,5.64,0.8
61,2018-08-23,29.67,5.63,0.8
62,2018-08-24,29.35,5.6,0.8
63,2018-08-27,29.51,5.64,0.8
64,2018-08-28,29.59,5.67,0.79
65,2018-08-29,29.62,5.31,0.89
66,2018-08-30,29.49,5.29,0.9
67,2018-08-31,29.5,5.29,0.9
68,2018-09-03,29.3,5.25,0.9
69,2018-09-04,28.81,5.16,0.92
70,2018-09-05,28.9,5.18,0.92
71,2018-09-06,28.93,5.19,0.92
72,2018-09-07,29.57,5.3,0.9
73,2018-09-10,29.05,5.21,0.91
74,2018-09-11,28.62,5.13,0.93
75,2018-09-12,28.65,5.14,0.92
76,2018-09-14,29.01,5.2,0.91
77,2018-09-17,28.75,5.15,0.92
78,2018-09-18,28.31,5.07,0.94
79,2018-09-19,28.21,5.06,0.94
80,2018-09-21,27.88,5.0,0.95
81,2018-09-24,26.79,4.8,0.99
82,2018-09-25,27.06,4.85,0.98
83,2018-09-26,26.8,4.79,0.97
84,2018-09-27,26.3,4.7,0.99
85,2018-09-28,25.72,4.61,1.02
86,2018-10-01,25.9,4.64,1.01
87,2018-10-03,25.14,4.5,1.04
88,2018-10-04,24.69,4.42,1.06
89,2018-10-05,23.91,4.28,1.1
90,2018-10-08,24.05,4.31,1.09
91,2018-10-09,23.42,4.19,1.12
92,2018-10-10,24.03,4.3,1.09
93,2018-10-11,23.44,4.2,1.12
94,2018-10-12,24.36,4.36,1.08
95,2018-10-15,24.23,4.34,1.08
96,2018-10-16,24.41,4.37,1.08
97,2018-10-17,23.72,4.24,1.11
98,2018-10-19,23.33,4.17,1.13
99,2018-10-22,23.36,4.18,1.13
100,2018-10-23,23.22,4.15,1.13
101,2018-10-24,23.26,4.16,1.13
102,2018-10-25,23.04,4.12,1.14
103,2018-10-26,23.03,4.12,1.14
104,2018-10-29,23.43,4.19,1.12
105,2018-10-30,24.59,4.2,1.12
106,2018-10-31,24.8,4.24,1.11
107,2018-11-01,24.78,4.23,1.11
108,2018-11-02,25.81,4.41,1.07
109,2018-11-05,25.74,4.4,1.07
110,2018-11-06,25.67,4.38,1.07
111,2018-11-07,25.92,4.43,1.06
112,2018-11-09,26.08,4.46,1.06
113,2018-11-12,25.42,4.35,1.08
114,2018-11-13,25.63,4.38,1.07
115,2018-11-14,25.42,4.35,1.08
116,2018-11-15,25.58,4.37,1.08
117,2018-11-16,25.59,4.38,1.07
118,2018-11-19,25.86,4.42,1.06
119,2018-11-20,25.54,4.39,1.07
120,2018-11-21,25.53,4.38,1.07
121,2018-11-22,25.36,4.35,1.08
122,2018-11-26,25.52,4.4,1.07
123,2018-11-27,25.54,4.4,1.07
124,2018-11-28,25.34,4.37,1.08
125,2018-11-29,25.64,4.42,1.06
126,2018-11-30,25.83,4.45,1.06
127,2018-12-03,25.8,4.45,1.06
128,2018-12-04,25.67,4.42,1.06
129,2018-12-05,25.06,4.32,1.09
130,2018-12-06,24.49,4.22,1.11
131,2018-12-07,24.71,4.26,1.1
132,2018-12-10,24.47,4.22,1.11
133,2018-12-11,24.65,4.25,1.11
134,2018-12-12,25.54,4.4,1.07
135,2018-12-13,25.78,4.44,1.06
136,2018-12-14,25.83,4.45,1.06
137,2018-12-17,26.01,4.48,1.05
138,2018-12-18,26.2,4.52,1.04
139,2018-12-19,26.49,4.57,1.03
140,2018-12-20,26.54,4.57,1.03
141,2018-12-21,26.02,4.48,1.05
142,2018-12-24,25.65,4.42,1.06
143,2018-12-26,25.71,4.43,1.06
144,2018-12-27,25.59,4.41,1.07
145,2018-12-28,25.69,4.44,1.06
146,2018-12-31,25.73,4.41,1.06
147,2019-01-01,25.58,4.39,1.07
148,2019-01-02,24.8,4.25,1.1
149,2019-01-03,24.42,4.19,1.12
150,2019-01-04,24.54,4.21,1.11
151,2019-01-07,24.57,4.21,1.11
152,2019-01-08,24.68,4.23,1.11
153,2019-01-09,24.81,4.26,1.1
154,2019-01-10,24.88,4.27,1.1
155,2019-01-11,24.69,4.23,1.11
156,2019-01-14,24.65,4.23,1.11
157,2019-01-15,24.76,4.25,1.1
158,2019-01-16,24.7,4.24,1.1
159,2019-01-17,24.73,4.24,1.1
160,2019-01-18,24.64,4.23,1.11
161,2019-01-21,24.36,4.18,1.12
162,2019-01-22,24.16,4.14,1.13
163,2019-01-23,23.99,4.11,1.14
164,2019-01-24,23.78,4.08,1.15
165,2019-01-25,23.01,3.95,1.19
166,2019-01-28,22.68,3.89,1.2
167,2019-01-29,22.8,3.88,1.21
168,2019-01-30,22.8,3.88,1.21
169,2019-01-31,22.98,3.93,1.19
170,2019-02-01,23.59,4.03,1.16
171,2019-02-04,23.46,4.01,1.17
172,2019-02-05,23.67,4.05,1.16
173,2019-02-06,23.94,4.09,1.14
174,2019-02-07,24.42,4.17,1.12
175,2019-02-08,23.56,4.02,1.16
176,2019-02-11,23.28,3.97,1.18
177,2019-02-12,23.17,3.95,1.18
178,2019-02-13,22.88,3.91,1.2
179,2019-02-14,23.01,3.93,1.19
180,2019-02-15,22.76,3.88,1.2
181,2019-02-18,22.58,3.85,1.21
182,2019-02-19,22.57,3.86,1.21
183,2019-02-20,22.77,3.88,1.21
184,2019-02-21,22.87,3.9,1.2
185,2019-02-22,23.21,3.98,1.18
186,2019-02-25,23.47,4.03,1.17
187,2019-02-26,23.53,4.04,1.17
188,2019-02-27,23.59,4.05,1.16
189,2019-02-28,23.41,4.02,1.17
190,2019-03-01,23.57,4.05,1.16
191,2019-03-05,24.38,4.18,1.13
192,2019-03-06,24.31,4.16,1.13
193,2019-03-07,24.26,4.16,1.13
194,2019-03-08,24.11,4.13,1.14
195,2019-03-11,24.67,4.23,1.12
196,2019-03-12,24.73,4.24,1.11
197,2019-03-13,24.63,4.22,1.12
198,2019-03-14,24.51,4.2,1.12
199,2019-03-15,24.58,4.21,1.12
200,2019-03-18,24.24,4.15,1.14
201,2019-03-19,24.07,4.12,1.14
202,2019-03-20,23.73,4.06,1.16
203,2019-03-22,23.42,4.01,1.17
204,2019-03-25,23.15,3.96,1.19
205,2019-03-26,23.28,3.99,1.18
206,2019-03-27,23.08,3.95,1.19
207,2019-03-28,23.13,3.96,1.19
208,2019-03-29,23.25,4.09,1.19
209,2019-04-01,23.47,4.13,1.18
210,2019-04-02,23.72,4.17,1.17
211,2019-04-03,23.65,4.16,1.17
212,2019-04-04,23.81,4.19,1.16
213,2019-04-05,23.89,4.2,1.16
214,2019-04-08,23.78,4.18,1.16
215,2019-04-09,24.05,4.23,1.15
216,2019-04-10,24.11,4.24,1.15
217,2019-04-11,24.24,4.26,1.14
218,2019-04-12,24.48,4.3,1.13
219,2019-04-15,24.85,4.37,1.11
220,2019-04-16,25.05,4.4,1.1
221,2019-04-18,25.02,4.4,1.11
222,2019-04-22,24.58,4.32,1.13
223,2019-04-23,24.22,4.26,1.14
224,2019-04-24,24.11,4.24,1.15
225,2019-04-25,23.95,4.21,1.15
226,2019-04-26,23.69,4.16,1.17
227,2019-04-30,23.29,4.09,1.19
228,2019-05-02,23.24,4.09,1.19
229,2019-05-03,23.38,4.11,1.18
230,2019-05-06,23.06,4.05,1.2
231,2019-05-07,23.1,4.02,1.21
232,2019-05-08,22.79,3.97,1.23
233,2019-05-09,22.81,3.97,1.22
234,2019-05-10,22.82,3.97,1.23
235,2019-05-13,22.23,3.89,1.25
236,2019-05-14,22.28,3.9,1.25
237,2019-05-15,22.0,3.85,1.26
238,2019-05-16,22.09,3.87,1.26
239,2019-05-17,22.64,3.96,1.23
240,2019-05-20,23.43,4.13,1.18
241,2019-05-21,22.69,4.02,1.21
242,2019-05-22,22.8,4.04,1.2
243,2019-05-23,22.71,4.03,1.21
244,2019-05-24,23.39,4.15,1.17
245,2019-05-27,23.45,4.15,1.17
0,2019-05-28,23.27,4.12,1.18
1,2019-05-29,22.95,4.06,1.2
2,2019-05-30,22.82,4.04,1.2
3,2019-05-31,22.67,4.01,1.21
4,2019-06-03,23.09,4.08,1.19
5,2019-06-04,23.01,4.07,1.19
6,2019-06-06,22.81,4.03,1.21
7,2019-06-07,22.71,4.02,1.21
8,2019-06-10,22.78,4.03,1.21
9,2019-06-11,22.85,4.04,1.2
10,2019-06-12,22.59,3.99,1.22
11,2019-06-13,22.5,3.98,1.22
12,2019-06-14,22.27,3.94,1.23
13,2019-06-17,21.89,3.87,1.26
14,2019-06-18,21.79,3.85,1.26
15,2019-06-19,21.55,3.81,1.28
16,2019-06-20,22.08,3.91,1.25
17,2019-06-21,21.81,3.86,1.26
18,2019-06-24,21.72,3.84,1.27
19,2019-06-25,21.85,3.86,1.26
20,2019-06-26,21.87,3.87,1.26
21,2019-06-27,22.11,3.91,1.24
22,2019-06-28,21.98,3.88,1.25
23,2019-07-01,22.26,3.93,1.24
24,2019-07-02,22.31,3.93,1.23
25,2019-07-03,22.29,3.93,1.23
26,2019-07-04,22.4,3.95,1.23
27,2019-07-05,21.76,3.84,1.26
28,2019-07-08,21.05,3.71,1.31
29,2019-07-09,21.05,3.71,1.31
30,2019-07-10,20.83,3.67,1.32
31,2019-07-11,21.21,3.74,1.3
32,2019-07-12,21.22,3.52,1.42
33,2019-07-15,21.28,3.53,1.41
34,2019-07-16,21.43,3.56,1.4
35,2019-07-17,21.21,3.52,1.42
36,2019-07-18,20.63,3.42,1.46
37,2019-07-19,19.94,3.31,1.51
38,2019-07-22,20.0,3.32,1.5
39,2019-07-23,19.89,3.3,1.51
40,2019-07-24,19.5,3.24,1.54
41,2019-07-25,19.43,3.23,1.55
42,2019-07-26,19.84,3.3,1.51
43,2019-07-29,19.4,3.18,1.57
44,2019-07-30,19.01,3.11,1.6
45,2019-07-31,19.25,3.09,1.59
46,2019-08-01,19.16,3.1,1.58
47,2019-08-02,19.38,3.13,1.57
48,2019-08-05,19.2,3.09,1.59
49,2019-08-06,19.47,3.13,1.56
50,2019-08-07,19.05,3.07,1.6
51,2019-08-08,19.63,3.16,1.55
52,2019-08-09,20.02,3.22,1.52
53,2019-08-13,19.23,3.1,1.58
54,2019-08-14,19.45,3.12,1.57
55,2019-08-16,19.67,3.16,1.55
56,2019-08-19,19.56,3.14,1.56
57,2019-08-20,19.79,3.18,1.54
58,2019-08-21,19.68,3.16,1.55
59,2019-08-22,19.34,3.11,1.58
60,2019-08-23,19.64,3.16,1.55
61,2019-08-26,19.74,3.17,1.55
62,2019-08-27,20.11,3.23,1.52
63,2019-08-28,19.73,3.17,1.55
64,2019-08-29,19.59,3.15,1.56
65,2019-08-30,19.7,3.11,1.57
66,2019-09-03,19.39,3.06,1.6
67,2019-09-04,19.09,3.01,1.63
68,2019-09-05,19.48,3.07,1.59
69,2019-09-06,19.99,3.15,1.55
70,2019-09-09,20.17,3.18,1.54
71,2019-09-11,20.89,3.3,1.48
72,2019-09-12,20.5,3.23,1.51
73,2019-09-13,20.72,3.27,1.5
74,2019-09-16,20.55,3.24,1.51
75,2019-09-17,19.76,3.12,1.57
76,2019-09-18,19.73,3.11,1.57
77,2019-09-19,19.48,3.07,1.59
78,2019-09-20,21.41,3.38,1.45
79,2019-09-23,21.96,3.46,1.41
80,2019-09-24,21.88,3.45,1.42
81,2019-09-25,19.98,3.32,1.48
82,2019-09-26,20.48,3.4,1.44
83,2019-09-27,20.14,3.35,1.46
84,2019-09-30,19.98,3.32,1.47
85,2019-10-01,19.9,3.31,1.48
86,2019-10-03,19.98,3.32,1.47
87,2019-10-04,19.75,3.28,1.49
88,2019-10-07,19.61,3.26,1.5
89,2019-10-09,19.9,3.3,1.48
90,2019-10-10,19.63,3.26,1.5
91,2019-10-11,19.73,3.28,1.49
92,2019-10-14,20.05,3.33,1.47
93,2019-10-15,20.5,3.41,1.43
94,2019-10-16,20.46,3.4,1.44
95,2019-10-17,21.1,3.51,1.39
96,2019-10-18,21.24,3.53,1.38
97,2019-10-22,21.16,3.52,1.39
98,2019-10-23,21.43,3.56,1.37
99,2019-10-24,21.37,3.55,1.38
100,2019-10-25,21.3,3.54,1.38
101,2019-10-27,21.61,3.59,1.36
102,2019-10-29,22.53,3.74,1.3
103,2019-10-30,22.48,3.73,1.31
104,2019-10-31,22.53,3.74,1.3
105,2019-11-01,22.83,3.72,1.31
106,2019-11-04,22.52,3.67,1.33
107,2019-11-05,23.43,3.66,1.34
108,2019-11-06,23.44,3.66,1.33
109,2019-11-07,23.39,3.65,1.34
110,2019-11-08,23.19,3.62,1.35
111,2019-11-11,23.16,3.61,1.35
112,2019-11-13,23.92,3.61,1.35
113,2019-11-14,24.04,3.63,1.35
114,2019-11-15,23.93,3.61,1.35
115,2019-11-18,23.83,3.6,1.36
116,2019-11-19,23.67,3.57,1.37
117,2019-11-20,23.73,3.58,1.36
118,2019-11-21,23.5,3.55,1.38
119,2019-11-22,23.58,3.56,1.37
120,2019-11-25,24.0,3.62,1.35
121,2019-11-26,23.78,3.59,1.36
122,2019-11-27,24.08,3.63,1.34
123,2019-11-28,24.01,3.62,1.35
124,2019-11-29,23.73,3.58,1.36
125,2019-12-02,23.52,3.55,1.38
126,2019-12-03,23.38,3.53,1.38
127,2019-12-04,23.47,3.54,1.38
128,2019-12-05,23.31,3.52,1.39
129,2019-12-06,22.91,3.46,1.41
130,2019-12-09,23.08,3.48,1.4
131,2019-12-10,22.9,3.46,1.41
132,2019-12-11,23.01,3.47,1.41
133,2019-12-12,23.31,3.52,1.39
134,2019-12-13,23.69,3.57,1.37
135,2019-12-16,23.59,3.54,1.38
136,2019-12-17,23.74,3.56,1.37
137,2019-12-18,23.86,3.58,1.36
138,2019-12-19,24.11,3.62,1.35
139,2019-12-20,24.01,3.6,1.36
140,2019-12-23,24.15,3.62,1.35
141,2019-12-24,24.07,3.61,1.35
142,2019-12-26,24.0,3.6,1.36
143,2019-12-27,24.23,3.63,1.34
144,2019-12-30,24.58,3.69,1.32
145,2019-12-31,24.35,3.65,1.34
146,2020-01-01,24.24,3.64,1.34
147,2020-01-02,24.41,3.66,1.33
148,2020-01-03,24.12,3.62,1.35
149,2020-01-06,23.56,3.53,1.38
150,2020-01-07,23.63,3.54,1.38
151,2020-01-08,23.45,3.52,1.39
152,2020-01-09,24.08,3.61,1.35
153,2020-01-10,24.29,3.64,1.34
154,2020-01-13,24.32,3.65,1.34
155,2020-01-14,24.47,3.67,1.33
156,2020-01-15,24.76,3.71,1.31
157,2020-01-16,24.79,3.72,1.31
158,2020-01-17,24.88,3.73,1.31
159,2020-01-20,24.66,3.7,1.32
160,2020-01-21,24.35,3.65,1.34
161,2020-01-22,24.12,3.62,1.35
162,2020-01-23,24.33,3.64,1.34
163,2020-01-24,24.43,3.66,1.34
164,2020-01-27,24.35,3.68,1.34
165,2020-01-28,24.05,3.57,1.36
166,2020-01-29,24.19,3.59,1.35
167,2020-01-30,24.07,3.57,1.35
168,2020-01-31,23.79,3.53,1.37
169,2020-02-01,23.19,3.44,1.4
170,2020-02-03,24.67,3.49,1.38
171,2020-02-04,24.99,3.54,1.37
172,2020-02-05,25.09,3.55,1.36
173,2020-02-06,25.12,3.56,1.36
174,2020-02-07,24.77,3.52,1.37
175,2020-02-10,24.24,3.43,1.41
176,2020-02-11,25.49,3.45,1.4
177,2020-02-12,25.66,3.47,1.39
178,2020-02-13,25.6,3.46,1.4
179,2020-02-14,25.61,3.42,1.41
180,2020-02-17,25.44,3.39,1.42
181,2020-02-18,25.18,3.36,1.44
182,2020-02-19,25.17,3.36,1.44
183,2020-02-20,25.2,3.36,1.44
184,2020-02-24,24.32,3.25,1.49
185,2020-02-25,24.12,3.22,1.5
186,2020-02-26,23.6,3.15,1.53
187,2020-02-27,23.5,3.14,1.54
188,2020-02-28,22.6,3.02,1.6
189,2020-03-02,22.45,3.0,1.61
190,2020-03-03,22.87,3.05,1.58
191,2020-03-04,22.72,3.03,1.59
192,2020-03-05,22.77,3.04,1.59
193,2020-03-06,22.57,3.01,1.6
194,2020-03-09,21.71,2.9,1.67
195,2020-03-11,21.51,2.87,1.68
196,2020-03-12,19.75,2.64,1.83
197,2020-03-13,20.24,2.7,1.79
198,2020-03-16,19.13,2.55,1.89
199,2020-03-17,19.0,2.54,1.91
200,2020-03-18,18.06,2.41,2.0
201,2020-03-19,16.96,2.26,2.13
202,2020-03-20,17.58,2.35,2.06
203,2020-03-23,15.15,2.02,2.39
204,2020-03-24,15.37,2.05,2.36
205,2020-03-25,16.16,2.16,2.24
206,2020-03-26,16.57,2.21,2.18
207,2020-03-27,16.17,2.16,2.24
208,2020-03-30,15.29,2.04,2.37
209,2020-03-31,15.49,2.07,2.34
210,2020-04-01,15.25,2.03,2.37
211,2020-04-03,14.79,1.97,2.45
212,2020-04-07,16.21,2.16,2.23
213,2020-04-08,16.51,2.2,2.19
214,2020-04-09,18.23,2.43,1.99
215,2020-04-13,17.78,2.37,2.04
216,2020-04-15,17.46,2.33,2.07
217,2020-04-16,17.66,2.36,2.05
218,2020-04-17,18.56,2.48,1.95
219,2020-04-20,18.31,2.44,1.98
220,2020-04-21,17.33,2.31,2.09
221,2020-04-22,17.77,2.37,2.04
222,2020-04-23,17.89,2.39,2.02
223,2020-04-24,17.61,2.35,2.06
224,2020-04-27,17.79,2.37,2.04
225,2020-04-28,17.83,2.38,2.03
226,2020-04-29,18.15,2.42,1.99
227,2020-04-30,19.32,2.58,1.87
228,2020-05-04,17.93,2.39,2.02
229,2020-05-05,17.85,2.38,2.03
230,2020-05-06,18.18,2.43,1.99
231,2020-05-07,18.07,2.41,2.0
232,2020-05-08,17.84,2.38,2.03
233,2020-05-11,18.6,2.48,1.95
234,2020-05-12,18.69,2.49,1.94
235,2020-05-13,19.14,2.55,1.89
236,2020-05-14,19.3,2.54,1.91
237,2020-05-15,19.11,2.51,1.92
238,2020-05-18,18.06,2.37,2.04
239,2020-05-19,18.25,2.4,2.02
240,2020-05-20,18.62,2.45,1.97
241,2020-05-21,19.1,2.51,1.92
242,2020-05-22,19.16,2.52,1.92
243,2020-05-26,19.58,2.56,1.89
