,Date,P/E,P/B,Div Yield
122,2019-11-27,25.79,3.22,0.64
123,2019-11-28,25.88,3.23,0.63
124,2019-11-29,25.61,3.2,0.64
125,2019-12-02,25.42,3.17,0.65
126,2019-12-03,25.16,3.14,0.65
127,2019-12-04,25.4,3.17,0.65
128,2019-12-05,25.18,3.14,0.65
129,2019-12-06,24.89,3.11,0.66
130,2019-12-09,24.9,3.11,0.66
131,2019-12-10,24.83,3.1,0.66
132,2019-12-11,24.92,3.11,0.66
133,2019-12-12,25.16,3.14,0.65
134,2019-12-13,25.16,3.14,0.65
135,2019-12-16,25.56,3.13,0.65
136,2019-12-17,25.48,3.12,0.66
137,2019-12-18,25.77,3.16,0.65
138,2019-12-19,25.71,3.15,0.65
139,2019-12-20,25.63,3.14,0.65
140,2019-12-23,25.64,3.14,0.65
141,2019-12-24,25.71,3.15,0.65
142,2019-12-26,25.47,3.12,0.66
143,2019-12-27,25.65,3.14,0.65
144,2019-12-30,25.93,3.18,0.64
145,2019-12-31,25.8,3.16,0.65
146,2020-01-01,25.82,3.16,0.65
147,2020-01-02,25.84,3.17,0.65
148,2020-01-03,26.03,3.19,0.64
149,2020-01-06,25.63,3.14,0.65
150,2020-01-07,25.78,3.16,0.65
151,2020-01-08,25.65,3.14,0.65
152,2020-01-09,25.77,3.16,0.65
153,2020-01-10,25.85,3.17,0.65
154,2020-01-13,25.92,3.18,0.64
155,2020-01-14,26.04,3.19,0.64
156,2020-01-15,26.2,3.21,0.64
157,2020-01-16,26.32,3.23,0.63
158,2020-01-17,26.77,3.28,0.62
159,2020-01-20,26.53,3.25,0.63
160,2020-01-21,26.55,3.25,0.63
161,2020-01-22,26.49,3.21,0.63
162,2020-01-23,26.63,3.23,0.63
163,2020-01-24,26.55,3.22,0.63
164,2020-01-27,26.94,3.27,0.62
165,2020-01-28,26.65,3.22,0.64
166,2020-01-29,26.63,3.22,0.64
167,2020-01-30,26.07,3.15,0.66
168,2020-01-31,25.76,3.11,0.66
169,2020-02-01,25.37,3.06,0.67
170,2020-02-03,25.22,3.05,0.68
171,2020-02-04,25.71,3.11,0.67
172,2020-02-05,25.54,3.11,0.67
173,2020-02-06,25.89,3.15,0.66
174,2020-02-07,26.06,3.19,0.65
175,2020-02-10,25.81,3.16,0.65
176,2020-02-11,26.01,3.18,0.65
177,2020-02-12,25.82,3.16,0.65
178,2020-02-13,26.04,3.19,0.65
179,2020-02-14,26.03,3.19,0.65
180,2020-02-17,25.34,3.14,0.66
181,2020-02-18,25.32,3.13,0.66
182,2020-02-19,25.88,3.2,0.65
183,2020-02-20,25.83,3.2,0.65
184,2020-02-24,25.06,3.1,0.67
185,2020-02-25,24.52,3.04,0.68
186,2020-02-26,24.21,3.0,0.69
187,2020-02-27,24.35,3.02,0.69
188,2020-02-28,23.4,2.9,0.71
189,2020-03-02,23.27,2.88,0.72
190,2020-03-03,24.46,3.03,0.68
191,2020-03-04,24.97,3.09,0.67
192,2020-03-05,25.16,3.11,0.66
193,2020-03-06,24.76,3.07,0.67
194,2020-03-09,23.95,2.97,0.7
195,2020-03-11,23.54,2.91,0.71
196,2020-03-12,21.44,2.65,0.78
197,2020-03-13,22.45,2.78,0.74
198,2020-03-16,21.49,2.66,0.78
199,2020-03-17,21.55,2.67,0.77
200,2020-03-18,20.71,2.56,0.81
201,2020-03-19,20.55,2.55,0.81
202,2020-03-20,21.47,2.66,0.78
203,2020-03-23,19.87,2.46,0.84
204,2020-03-24,20.42,2.53,0.82
205,2020-03-25,20.68,2.56,0.81
206,2020-03-26,20.92,2.59,0.8
207,2020-03-27,21.04,2.61,0.79
208,2020-03-30,21.3,2.64,0.78
209,2020-03-31,22.16,2.74,0.75
210,2020-04-01,21.7,2.69,0.77
211,2020-04-03,22.74,2.82,0.73
212,2020-04-07,25.09,3.11,0.67
213,2020-04-08,25.98,3.22,0.64
214,2020-04-09,27.18,3.37,0.61
215,2020-04-13,27.93,3.46,0.6
216,2020-04-15,27.92,3.46,0.6
217,2020-04-16,28.41,3.52,0.59
218,2020-04-17,28.28,3.5,0.59
219,2020-04-20,28.26,3.5,0.59
220,2020-04-21,28.97,3.59,0.58
221,2020-04-22,28.96,3.59,0.58
222,2020-04-23,29.0,3.59,0.58
223,2020-04-24,29.4,3.64,0.57
224,2020-04-27,29.65,3.67,0.56
225,2020-04-28,28.99,3.59,0.58
226,2020-04-29,28.99,3.59,0.58
227,2020-04-30,28.81,3.57,0.58
228,2020-05-04,28.92,3.58,0.58
229,2020-05-05,28.36,3.51,0.59
230,2020-05-06,28.5,3.53,0.59
231,2020-05-07,28.25,3.5,0.59
232,2020-05-08,28.86,3.57,0.58
233,2020-05-11,28.74,3.56,0.58
234,2020-05-12,29.36,3.54,0.58
235,2020-05-13,29.04,3.5,0.59
236,2020-05-14,29.12,3.51,0.59
237,2020-05-15,28.87,3.48,0.59
238,2020-05-18,28.91,3.48,0.59
239,2020-05-19,28.88,3.47,0.59
240,2020-05-20,30.06,3.62,0.57
241,2020-05-21,29.46,3.64,0.57
242,2020-05-22,29.7,3.67,0.56
243,2020-05-26,29.34,3.63,0.57
