,Date,P/E,P/B,Div Yield
184,2010-02-25,20.79,3.42,1.02
185,2010-02-26,20.92,3.46,1.0
186,2010-03-02,21.33,3.53,0.98
187,2010-03-03,21.63,3.58,0.97
188,2010-03-04,21.59,3.57,0.97
189,2010-03-05,21.63,3.58,0.97
190,2010-03-08,21.8,3.61,0.96
191,2010-03-09,21.7,3.59,0.97
192,2010-03-10,21.77,3.6,0.96
193,2010-03-11,21.84,3.61,0.96
194,2010-03-12,21.86,3.62,0.96
195,2010-03-15,21.82,3.61,0.96
196,2010-03-16,22.12,3.66,0.95
197,2010-03-17,22.26,3.68,0.94
198,2010-03-18,22.32,3.69,0.94
199,2010-03-19,22.39,3.71,0.94
200,2010-03-22,22.15,3.66,0.95
201,2010-03-23,22.23,3.68,0.94
202,2010-03-25,22.38,3.7,0.94
203,2010-03-26,22.47,3.72,0.93
204,2010-03-29,22.56,3.73,0.93
205,2010-03-30,22.39,3.71,0.94
206,2010-03-31,22.33,3.7,0.94
207,2010-04-01,22.52,3.73,0.93
208,2010-04-05,22.85,3.78,0.92
209,2010-04-06,22.84,3.78,0.92
210,2010-04-07,22.88,3.79,0.92
211,2010-04-08,22.96,3.77,0.92
212,2010-04-09,23.21,3.81,0.91
213,2010-04-12,23.11,3.79,0.91
214,2010-04-13,23.04,3.78,0.92
215,2010-04-15,22.83,3.75,0.93
216,2010-04-16,22.78,3.74,0.93
217,2010-04-19,22.58,3.7,0.94
218,2010-04-20,22.71,3.72,0.93
219,2010-04-21,22.78,3.73,0.93
220,2010-04-22,22.88,3.75,0.93
221,2010-04-23,23.03,3.77,0.92
222,2010-04-26,23.11,3.78,0.92
223,2010-04-27,22.45,3.77,0.92
224,2010-04-28,22.05,3.71,0.94
225,2010-04-29,22.22,3.74,0.93
226,2010-04-30,22.29,3.75,0.92
227,2010-05-03,22.06,3.71,0.93
228,2010-05-04,21.74,3.66,0.95
229,2010-05-05,21.64,3.64,0.95
230,2010-05-06,21.5,3.62,0.96
231,2010-05-07,21.19,3.57,0.97
232,2010-05-10,21.92,3.69,0.95
233,2010-05-11,21.68,3.65,0.96
234,2010-05-12,21.77,3.66,0.96
235,2010-05-13,21.86,3.68,0.95
236,2010-05-14,21.26,3.62,0.97
237,2010-05-17,21.12,3.6,0.97
238,2010-05-18,21.14,3.6,0.97
239,2010-05-19,20.53,3.5,1.0
240,2010-05-20,20.65,3.52,1.0
241,2010-05-21,20.58,3.5,1.0
242,2010-05-24,20.63,3.51,1.0
243,2010-05-25,20.06,3.42,1.03
244,2010-05-26,20.52,3.49,1.0
245,2010-05-27,20.88,3.56,0.98
246,2010-05-28,21.22,3.6,0.97
0,2010-05-31,21.3,3.61,0.97
1,2010-06-01,20.81,3.53,0.99
2,2010-06-02,21.02,3.57,0.98
3,2010-06-03,21.4,3.63,0.96
4,2010-06-04,21.5,3.65,0.96
5,2010-06-07,21.11,3.58,0.98
6,2010-06-08,20.91,3.55,0.99
7,2010-06-09,20.97,3.56,0.98
8,2010-06-10,21.3,3.61,0.97
9,2010-06-11,21.44,3.64,0.96
10,2010-06-14,21.77,3.7,0.95
11,2010-06-15,21.87,3.72,0.94
12,2010-06-16,21.92,3.72,0.94
13,2010-06-17,22.09,3.75,0.93
14,2010-06-18,22.04,3.75,0.94
15,2010-06-21,22.42,3.81,0.92
16,2010-06-22,22.27,3.78,0.93
17,2010-06-23,22.29,3.79,0.92
18,2010-06-24,22.28,3.79,0.92
19,2010-06-25,22.07,3.75,0.93
20,2010-06-28,22.34,3.8,0.92
21,2010-06-29,22.01,3.74,0.94
22,2010-06-30,22.25,3.78,0.93
23,2010-07-01,21.99,3.74,0.94
24,2010-07-02,21.93,3.73,0.94
25,2010-07-05,21.93,3.73,0.94
26,2010-07-06,22.15,3.76,0.93
27,2010-07-07,21.95,3.73,0.94
28,2010-07-08,22.18,3.77,0.93
29,2010-07-09,22.42,3.81,0.92
30,2010-07-12,22.56,3.83,0.91
31,2010-07-13,22.63,3.85,0.91
32,2010-07-14,22.57,3.84,0.91
33,2010-07-15,22.54,3.83,0.91
34,2010-07-16,22.61,3.84,0.91
35,2010-07-19,22.61,3.84,0.91
36,2010-07-20,22.53,3.83,0.91
37,2010-07-21,22.66,3.85,0.91
38,2010-07-22,22.75,3.88,0.9
39,2010-07-23,22.78,3.89,0.9
40,2010-07-26,22.53,3.87,0.91
41,2010-07-27,22.58,3.87,0.9
42,2010-07-28,22.44,3.85,0.91
43,2010-07-29,22.49,3.81,1.01
44,2010-07-30,22.31,3.78,1.02
45,2010-08-02,22.91,3.83,1.01
46,2010-08-03,22.95,3.68,1.04
47,2010-08-04,23.07,3.7,1.03
48,2010-08-05,22.98,3.69,1.04
49,2010-08-06,22.95,3.56,1.11
50,2010-08-09,23.0,3.59,1.1
51,2010-08-10,22.89,3.58,1.11
52,2010-08-11,22.72,3.55,1.12
53,2010-08-12,22.71,3.55,1.12
54,2010-08-13,22.86,3.57,1.11
55,2010-08-16,22.76,3.55,1.12
56,2010-08-17,22.75,3.55,1.12
57,2010-08-18,23.02,3.59,1.1
58,2010-08-19,23.28,3.63,1.09
59,2010-08-20,23.24,3.62,1.09
60,2010-08-23,23.29,3.63,1.09
61,2010-08-24,23.13,3.61,1.1
62,2010-08-25,22.98,3.58,1.11
63,2010-08-26,23.05,3.59,1.11
64,2010-08-27,22.76,3.54,1.12
65,2010-08-30,22.78,3.55,1.12
66,2010-08-31,22.73,3.54,1.12
67,2010-09-01,23.02,3.58,1.11
68,2010-09-02,23.08,3.59,1.1
69,2010-09-03,23.05,3.59,1.1
70,2010-09-06,23.46,3.65,1.09
71,2010-09-07,23.58,3.67,1.08
72,2010-09-08,23.59,3.67,1.08
73,2010-09-09,23.73,3.69,1.07
74,2010-09-13,24.32,3.78,1.05
75,2010-09-14,24.47,3.81,1.04
76,2010-09-15,24.74,3.85,1.03
77,2010-09-16,24.61,3.83,1.04
78,2010-09-17,24.84,3.87,1.03
79,2010-09-20,25.25,3.93,1.01
80,2010-09-21,25.37,3.87,1.02
81,2010-09-22,25.29,3.86,1.02
82,2010-09-23,25.16,3.84,1.03
83,2010-09-24,25.41,3.88,1.02
84,2010-09-27,25.48,3.89,1.01
85,2010-09-28,25.45,3.82,1.03
86,2010-09-29,25.29,3.79,1.03
87,2010-09-30,25.46,3.82,1.03
88,2010-10-01,25.54,3.93,1.02
89,2010-10-04,25.61,3.88,1.02
90,2010-10-05,25.55,3.87,1.02
91,2010-10-06,25.72,3.89,1.01
92,2010-10-07,25.44,3.85,1.02
93,2010-10-08,25.37,3.84,1.03
94,2010-10-11,25.51,3.86,1.02
95,2010-10-12,25.32,3.83,1.03
96,2010-10-13,25.91,3.92,1.01
97,2010-10-14,25.68,3.89,1.02
98,2010-10-15,25.2,3.81,1.03
99,2010-10-18,25.07,3.82,1.03
100,2010-10-19,24.87,3.79,1.04
101,2010-10-20,24.69,3.76,1.05
102,2010-10-21,25.18,3.84,1.03
103,2010-10-22,25.03,3.82,1.03
104,2010-10-25,25.2,3.84,1.03
105,2010-10-26,24.98,3.82,1.03
106,2010-10-27,24.69,3.78,1.04
107,2010-10-28,24.59,3.76,1.04
108,2010-10-29,24.71,3.78,1.04
109,2010-11-01,25.12,3.85,1.02
110,2010-11-02,25.13,3.85,1.02
111,2010-11-03,25.3,3.87,1.01
112,2010-11-04,25.47,3.95,0.99
113,2010-11-05,25.59,3.97,0.99
114,2010-11-08,25.43,3.94,1.0
115,2010-11-09,25.55,3.96,0.99
116,2010-11-10,25.44,3.94,1.0
117,2010-11-11,25.11,3.89,1.01
118,2010-11-12,24.62,3.82,1.03
119,2010-11-15,24.39,3.86,1.02
120,2010-11-16,23.86,3.77,1.04
121,2010-11-18,23.9,3.78,1.04
122,2010-11-19,23.47,3.71,1.06
123,2010-11-22,23.98,3.79,1.04
124,2010-11-23,23.69,3.74,1.05
125,2010-11-24,23.41,3.7,1.06
126,2010-11-25,23.15,3.66,1.08
127,2010-11-26,22.96,3.63,1.08
128,2010-11-29,23.26,3.67,1.07
129,2010-11-30,23.39,3.69,1.06
130,2010-12-01,23.78,3.76,1.05
131,2010-12-02,23.96,3.78,1.04
132,2010-12-03,23.89,3.77,1.04
133,2010-12-06,23.88,3.77,1.04
134,2010-12-07,23.82,3.76,1.04
135,2010-12-08,23.53,3.72,1.06
136,2010-12-09,22.98,3.63,1.08
137,2010-12-10,23.35,3.69,1.07
138,2010-12-13,23.58,3.72,1.06
139,2010-12-14,23.72,3.75,1.05
140,2010-12-15,23.51,3.71,1.06
141,2010-12-16,23.74,3.75,1.05
142,2010-12-20,23.73,3.75,1.05
143,2010-12-21,23.95,3.78,1.04
144,2010-12-22,23.88,3.77,1.04
145,2010-12-23,23.86,3.77,1.04
146,2010-12-24,23.99,3.79,1.04
147,2010-12-27,23.94,3.78,1.04
148,2010-12-28,23.93,3.78,1.04
149,2010-12-29,24.19,3.82,1.03
150,2010-12-30,24.35,3.85,1.02
151,2010-12-31,24.48,3.87,1.02
152,2011-01-03,24.57,3.88,1.01
153,2011-01-04,24.53,3.87,1.01
154,2011-01-05,24.26,3.83,1.03
155,2011-01-06,24.14,3.81,1.03
156,2011-01-07,23.56,3.72,1.06
157,2011-01-10,23.01,3.63,1.08
158,2011-01-11,22.98,3.63,1.08
159,2011-01-12,23.41,3.7,1.06
160,2011-01-13,22.92,3.63,1.08
161,2011-01-14,22.5,3.57,1.1
162,2011-01-17,22.5,3.57,1.1
163,2011-01-18,22.66,3.61,1.09
164,2011-01-19,22.51,3.59,1.09
165,2011-01-20,22.59,3.6,1.09
166,2011-01-21,22.41,3.59,1.09
167,2011-01-24,22.26,3.62,1.08
168,2011-01-25,21.96,3.59,1.1
169,2011-01-27,21.64,3.53,1.11
170,2011-01-28,21.23,3.48,1.13
171,2011-01-31,21.06,3.47,1.13
172,2011-02-01,20.7,3.42,1.15
173,2011-02-02,20.8,3.43,1.15
174,2011-02-03,21.16,3.49,1.13
175,2011-02-04,20.67,3.4,1.15
176,2011-02-07,20.69,3.41,1.15
177,2011-02-08,20.35,3.35,1.17
178,2011-02-09,20.12,3.32,1.19
179,2011-02-10,20.01,3.3,1.19
180,2011-02-11,20.34,3.35,1.17
181,2011-02-14,20.86,3.45,1.14
182,2011-02-15,20.96,3.47,1.13
183,2011-02-16,20.95,3.47,1.13
184,2011-02-17,21.19,3.51,1.12
185,2011-02-18,20.86,3.46,1.14
186,2011-02-21,21.09,3.49,1.13
187,2011-02-22,20.9,3.46,1.14
188,2011-02-23,20.82,3.44,1.14
189,2011-02-24,20.15,3.33,1.18
190,2011-02-25,20.31,3.36,1.17
191,2011-02-28,20.42,3.38,1.17
192,2011-03-01,21.14,3.5,1.13
193,2011-03-03,21.2,3.51,1.12
194,2011-03-04,21.21,3.51,1.12
195,2011-03-07,20.92,3.46,1.14
196,2011-03-08,21.14,3.5,1.13
197,2011-03-09,21.18,3.5,1.12
198,2011-03-10,21.04,3.48,1.13
199,2011-03-11,20.85,3.45,1.14
200,2011-03-14,21.18,3.5,1.12
201,2011-03-15,20.87,3.45,1.14
202,2011-03-16,21.1,3.49,1.13
203,2011-03-17,20.86,3.45,1.14
204,2011-03-18,20.58,3.4,1.16
205,2011-03-21,20.54,3.4,1.16
206,2011-03-22,20.73,3.43,1.15
207,2011-03-23,20.99,3.47,1.13
208,2011-03-24,21.15,3.5,1.13
209,2011-03-25,21.46,3.59,1.1
210,2011-03-28,21.59,3.61,1.1
211,2011-03-29,21.77,3.64,1.09
212,2011-03-30,21.97,3.67,1.08
213,2011-03-31,22.14,3.7,1.07
214,2011-04-01,22.11,3.7,1.07
215,2011-04-04,22.43,3.75,1.06
216,2011-04-05,22.43,3.75,1.06
217,2011-04-06,22.36,3.74,1.06
218,2011-04-07,22.34,3.73,1.06
219,2011-04-08,22.18,3.71,1.07
220,2011-04-11,21.96,3.67,1.08
221,2011-04-13,22.43,3.75,1.06
222,2011-04-15,22.02,3.69,1.07
223,2011-04-18,21.66,3.63,1.09
224,2011-04-19,21.65,3.64,1.09
225,2011-04-20,22.06,3.71,1.07
226,2011-04-21,22.18,3.73,1.06
227,2011-04-25,21.94,3.73,1.06
228,2011-04-26,21.91,3.72,1.06
229,2011-04-27,21.79,3.7,1.07
230,2011-04-28,21.61,3.67,1.08
231,2011-04-29,21.36,3.65,1.09
232,2011-05-02,21.19,3.62,1.09
233,2011-05-03,20.68,3.53,1.12
234,2011-05-04,20.58,3.51,1.13
235,2011-05-05,20.32,3.43,1.23
236,2011-05-06,20.67,3.49,1.21
237,2011-05-09,20.66,3.49,1.21
238,2011-05-10,20.61,3.48,1.22
239,2011-05-11,20.71,3.5,1.21
240,2011-05-12,20.4,3.45,1.23
241,2011-05-13,20.6,3.48,1.22
242,2011-05-16,20.39,3.45,1.23
243,2011-05-17,20.16,3.41,1.24
244,2011-05-18,20.18,3.4,1.25
245,2011-05-19,20.2,3.41,1.24
246,2011-05-20,20.34,3.44,1.23
247,2011-05-23,19.93,3.38,1.25
248,2011-05-24,19.9,3.38,1.25
249,2011-05-25,19.72,3.36,1.26
250,2011-05-26,19.95,3.4,1.25
251,2011-05-27,20.26,3.44,1.23
0,2011-05-30,20.25,3.39,1.24
1,2011-05-31,20.53,3.45,1.22
2,2011-06-01,20.65,3.47,1.22
3,2011-06-02,20.49,3.44,1.23
4,2011-06-03,20.37,3.42,1.23
5,2011-06-06,20.43,3.43,1.23
6,2011-06-07,20.52,3.44,1.22
7,2011-06-08,20.41,3.43,1.28
8,2011-06-09,20.39,3.42,1.28
9,2011-06-10,20.26,3.4,1.29
10,2011-06-13,20.25,3.4,1.29
11,2011-06-14,20.31,3.41,1.29
12,2011-06-15,20.12,3.38,1.3
13,2011-06-16,19.93,3.35,1.31
14,2011-06-17,19.82,3.33,1.32
15,2011-06-20,19.42,3.26,1.35
16,2011-06-21,19.48,3.27,1.34
17,2011-06-22,19.46,3.27,1.34
18,2011-06-23,19.61,3.3,1.33
19,2011-06-24,20.17,3.39,1.3
20,2011-06-27,20.38,3.43,1.28
21,2011-06-28,20.44,3.44,1.28
22,2011-06-29,20.65,3.47,1.27
23,2011-06-30,20.82,3.5,1.25
24,2011-07-01,20.75,3.49,1.26
25,2011-07-04,20.83,3.5,1.25
26,2011-07-05,20.76,3.49,1.26
27,2011-07-06,20.74,3.49,1.26
28,2011-07-07,21.12,3.55,1.24
29,2011-07-08,20.87,3.51,1.25
30,2011-07-11,20.67,3.48,1.26
31,2011-07-12,20.29,3.43,1.28
32,2011-07-13,20.51,3.46,1.27
33,2011-07-14,20.55,3.47,1.27
34,2011-07-15,20.45,3.46,1.27
35,2011-07-18,20.4,3.45,1.27
36,2011-07-19,20.57,3.48,1.26
37,2011-07-20,20.34,3.45,1.27
38,2011-07-21,20.25,3.44,1.28
39,2011-07-22,20.57,3.5,1.26
40,2011-07-25,20.71,3.52,1.25
41,2011-07-26,20.22,3.46,1.27
42,2011-07-27,20.09,3.44,1.28
43,2011-07-28,19.86,3.4,1.29
44,2011-07-29,19.76,3.4,1.29
45,2011-08-01,19.81,3.42,1.28
46,2011-08-02,19.6,3.39,1.3
47,2011-08-03,19.42,3.33,1.27
48,2011-08-04,19.19,3.29,1.29
49,2011-08-05,18.76,3.21,1.32
50,2011-08-08,18.44,3.16,1.34
51,2011-08-09,18.24,3.13,1.35
52,2011-08-10,18.56,3.19,1.33
53,2011-08-11,18.47,3.17,1.34
54,2011-08-12,18.24,3.13,1.35
55,2011-08-16,18.11,3.11,1.36
56,2011-08-17,18.25,3.12,1.36
57,2011-08-18,17.85,2.92,1.53
58,2011-08-19,17.49,2.86,1.57
59,2011-08-22,17.68,2.89,1.55
60,2011-08-23,17.87,2.92,1.53
61,2011-08-24,17.65,2.89,1.55
62,2011-08-25,17.47,2.86,1.57
63,2011-08-26,17.14,2.8,1.6
64,2011-08-29,17.76,2.9,1.54
65,2011-08-30,18.05,2.95,1.52
66,2011-09-02,18.19,2.98,1.51
67,2011-09-05,18.11,2.96,1.51
68,2011-09-06,18.28,2.99,1.5
69,2011-09-07,18.5,3.03,1.48
70,2011-09-08,18.6,3.04,1.47
71,2011-09-09,18.26,2.99,1.5
72,2011-09-12,17.86,2.92,1.53
73,2011-09-13,17.84,2.92,1.54
74,2011-09-14,18.1,2.96,1.51
75,2011-09-15,18.33,3.0,1.49
76,2011-09-16,18.36,3.0,1.49
77,2011-09-19,18.17,2.97,1.51
78,2011-09-20,18.56,3.04,1.48
79,2011-09-21,18.54,3.03,1.48
80,2011-09-22,17.78,2.91,1.54
81,2011-09-23,17.58,2.87,1.56
82,2011-09-26,17.46,2.86,1.57
83,2011-09-27,17.95,2.94,1.53
84,2011-09-28,17.86,2.92,1.53
85,2011-09-29,18.11,2.96,1.51
86,2011-09-30,17.85,2.92,1.53
87,2011-10-03,17.51,2.86,1.56
88,2011-10-04,17.23,2.82,1.59
89,2011-10-05,17.16,2.81,1.6
90,2011-10-07,17.65,2.89,1.55
91,2011-10-10,18.03,2.99,1.51
92,2011-10-11,18.01,2.98,1.52
93,2011-10-12,18.43,3.06,1.48
94,2011-10-13,18.35,3.04,1.49
95,2011-10-14,18.55,3.08,1.47
96,2011-10-17,18.5,3.07,1.47
97,2011-10-18,18.0,3.02,1.5
98,2011-10-19,18.36,3.08,1.47
99,2011-10-20,18.14,3.05,1.48
100,2011-10-21,17.99,3.03,1.49
101,2011-10-24,18.1,3.06,1.48
102,2011-10-25,18.39,3.11,1.45
103,2011-10-26,18.43,3.12,1.45
104,2011-10-28,19.03,3.21,1.41
105,2011-10-31,18.9,3.19,1.42
106,2011-11-01,19.04,3.15,1.43
107,2011-11-02,19.04,3.15,1.43
108,2011-11-03,19.06,3.16,1.43
109,2011-11-04,19.21,3.17,1.43
110,2011-11-08,19.11,3.17,1.43
111,2011-11-09,18.78,3.13,1.44
112,2011-11-11,18.61,3.1,1.46
113,2011-11-14,18.59,3.09,1.47
114,2011-11-15,18.35,3.04,1.49
115,2011-11-16,18.21,3.02,1.5
116,2011-11-17,17.87,2.96,1.53
117,2011-11-18,17.76,2.94,1.54
118,2011-11-21,17.3,2.87,1.58
119,2011-11-22,17.42,2.89,1.57
120,2011-11-23,17.04,2.82,1.6
121,2011-11-24,17.22,2.85,1.59
122,2011-11-25,17.05,2.82,1.6
123,2011-11-28,17.56,2.91,1.55
124,2011-11-29,17.4,2.87,1.57
125,2011-11-30,17.49,2.89,1.56
126,2011-12-01,17.87,2.95,1.53
127,2011-12-02,18.28,3.01,1.49
128,2011-12-05,18.24,3.01,1.5
129,2011-12-07,18.33,3.02,1.49
130,2011-12-08,17.9,2.95,1.53
131,2011-12-09,17.62,2.9,1.55
132,2011-12-12,17.25,2.84,1.58
133,2011-12-13,17.38,2.87,1.57
134,2011-12-14,17.25,2.84,1.58
135,2011-12-15,17.19,2.83,1.59
136,2011-12-16,16.84,2.78,1.62
137,2011-12-19,16.71,2.75,1.64
138,2011-12-20,16.46,2.71,1.66
139,2011-12-21,17.0,2.8,1.61
140,2011-12-22,17.14,2.83,1.59
141,2011-12-23,17.07,2.81,1.6
142,2011-12-26,17.31,2.85,1.58
143,2011-12-27,17.2,2.84,1.59
144,2011-12-28,17.04,2.81,1.6
145,2011-12-29,16.83,2.77,1.62
146,2011-12-30,16.75,2.76,1.63
147,2012-01-02,16.79,2.77,1.63
148,2012-01-03,17.26,2.82,1.6
149,2012-01-04,17.2,2.81,1.6
150,2012-01-05,17.2,2.8,1.6
151,2012-01-06,17.22,2.8,1.6
152,2012-01-07,17.19,2.8,1.6
153,2012-01-09,17.18,2.79,1.6
154,2012-01-10,17.56,2.86,1.57
155,2012-01-11,17.61,2.86,1.57
156,2012-01-12,17.5,2.85,1.58
157,2012-01-13,17.5,2.87,1.56
158,2012-01-16,17.53,2.87,1.56
159,2012-01-17,17.85,2.92,1.53
160,2012-01-18,17.81,2.9,1.54
161,2012-01-19,18.03,2.94,1.53
162,2012-01-20,18.14,2.96,1.52
163,2012-01-23,18.14,2.96,1.52
164,2012-01-24,18.28,3.01,1.49
165,2012-01-25,18.38,2.99,1.51
166,2012-01-27,18.55,3.02,1.49
167,2012-01-30,18.13,2.95,1.53
168,2012-01-31,18.53,3.02,1.49
169,2012-02-01,18.66,3.04,1.48
170,2012-02-02,18.77,3.06,1.47
171,2012-02-03,18.97,3.03,1.48
172,2012-02-06,19.13,3.05,1.47
173,2012-02-07,19.02,3.04,1.47
174,2012-02-08,19.14,3.04,1.48
175,2012-02-09,19.3,3.06,1.45
176,2012-02-10,19.0,3.02,1.47
177,2012-02-13,18.94,3.03,1.47
178,2012-02-14,18.95,3.04,1.46
179,2012-02-15,19.35,3.11,1.43
180,2012-02-16,19.34,3.1,1.43
181,2012-02-17,19.49,3.12,1.42
182,2012-02-21,19.64,3.16,1.41
183,2012-02-22,19.29,3.1,1.44
184,2012-02-23,19.21,3.09,1.44
185,2012-02-24,19.02,3.06,1.46
186,2012-02-27,18.5,2.98,1.5
187,2012-02-28,19.05,3.03,1.47
188,2012-02-29,19.09,3.04,1.47
189,2012-03-01,18.92,3.01,1.48
190,2012-03-02,18.99,3.04,1.48
191,2012-03-03,18.99,3.04,1.48
192,2012-03-05,18.71,2.99,1.5
193,2012-03-06,18.51,2.96,1.52
194,2012-03-07,18.5,2.96,1.52
195,2012-03-09,18.9,3.02,1.48
196,2012-03-12,18.94,3.05,1.49
197,2012-03-13,19.18,3.09,1.47
198,2012-03-14,19.31,3.1,1.46
199,2012-03-15,19.01,3.06,1.48
200,2012-03-16,18.79,3.02,1.5
201,2012-03-19,18.58,2.99,1.51
202,2012-03-20,18.64,3.0,1.51
203,2012-03-21,18.96,3.05,1.48
204,2012-03-22,18.47,2.97,1.52
205,2012-03-23,18.65,3.0,1.51
206,2012-03-26,18.32,2.95,1.54
207,2012-03-27,18.53,2.98,1.52
208,2012-03-28,18.36,2.95,1.53
209,2012-03-29,18.3,2.94,1.54
210,2012-03-30,18.71,3.01,1.5
211,2012-04-02,18.79,3.02,1.5
212,2012-04-03,18.93,3.04,1.49
213,2012-04-04,18.81,3.02,1.5
214,2012-04-09,18.5,2.97,1.52
215,2012-04-10,18.53,2.98,1.52
216,2012-04-11,18.47,2.97,1.52
217,2012-04-12,18.65,3.0,1.51
218,2012-04-13,18.3,2.96,1.53
219,2012-04-16,18.41,2.98,1.52
220,2012-04-17,18.63,3.01,1.5
221,2012-04-18,18.67,3.02,1.5
222,2012-04-19,18.72,3.04,1.49
223,2012-04-20,18.58,3.02,1.5
224,2012-04-23,18.26,2.96,1.53
225,2012-04-24,18.34,2.98,1.52
226,2012-04-25,18.27,2.96,1.53
227,2012-04-26,18.22,2.96,1.53
228,2012-04-27,17.93,3.04,1.54
229,2012-04-28,17.99,3.05,1.54
230,2012-04-30,18.12,3.08,1.52
231,2012-05-02,17.99,3.07,1.53
232,2012-05-03,17.81,3.04,1.54
233,2012-05-04,17.45,2.98,1.57
234,2012-05-07,17.54,3.0,1.56
235,2012-05-08,17.15,2.93,1.6
236,2012-05-09,17.03,2.92,1.61
237,2012-05-10,17.0,2.91,1.61
238,2012-05-11,16.87,2.89,1.62
239,2012-05-14,16.95,2.88,1.63
240,2012-05-15,17.04,2.9,1.62
241,2012-05-16,16.74,2.85,1.64
242,2012-05-17,16.78,2.86,1.64
243,2012-05-18,16.85,2.87,1.63
244,2012-05-21,16.62,2.88,1.63
245,2012-05-22,16.46,2.85,1.64
246,2012-05-23,16.38,2.84,1.65
247,2012-05-24,16.69,2.89,1.62
248,2012-05-25,16.68,2.89,1.62
249,2012-05-28,16.9,2.93,1.6
0,2004-05-31,11.94,2.84,2.59
1,2004-06-01,12.14,2.89,2.55
2,2004-06-02,12.36,2.94,2.51
3,2004-06-03,12.04,2.87,2.57
4,2004-06-04,12.25,2.92,2.53
5,2004-06-07,12.42,2.96,2.49
6,2004-06-08,12.48,2.97,2.48
7,2004-06-09,12.47,2.97,2.48
8,2004-06-10,12.44,2.96,2.49
9,2004-06-11,12.14,2.89,2.55
10,2004-06-14,11.84,2.84,2.62
11,2004-06-15,12.0,2.88,2.58
12,2004-06-16,12.01,2.87,2.59
13,2004-06-17,12.15,2.9,2.56
14,2004-06-18,11.98,2.86,2.6
15,2004-06-21,11.91,2.84,2.62
16,2004-06-22,11.85,2.83,2.63
17,2004-06-23,11.62,2.77,2.68
18,2004-06-24,11.82,2.82,2.64
19,2004-06-25,11.96,2.85,2.6
20,2004-06-28,12.71,2.84,2.57
21,2004-06-29,12.74,2.85,2.57
22,2004-06-30,12.64,2.83,2.59
23,2004-07-01,12.9,2.89,2.54
24,2004-07-02,12.9,2.89,2.54
25,2004-07-05,12.72,2.87,2.57
26,2004-07-06,12.98,2.93,2.52
27,2004-07-07,13.05,2.94,2.5
28,2004-07-08,12.64,2.85,2.58
29,2004-07-09,12.94,2.92,2.53
30,2004-07-12,12.97,2.83,2.53
31,2004-07-13,12.82,2.8,2.56
32,2004-07-14,12.68,2.77,2.59
33,2004-07-15,12.82,2.8,2.56
34,2004-07-16,12.98,2.83,2.53
35,2004-07-19,13.09,2.86,2.53
36,2004-07-20,13.05,2.85,2.54
37,2004-07-21,13.17,2.88,2.52
38,2004-07-22,13.31,2.91,2.49
39,2004-07-23,13.34,2.91,2.49
40,2004-07-26,13.51,2.95,2.47
41,2004-07-27,13.37,2.92,2.5
42,2004-07-28,13.31,2.91,2.51
43,2004-07-29,13.52,2.93,2.47
44,2004-07-30,13.63,2.95,2.45
45,2004-08-02,13.69,2.96,2.41
46,2004-08-03,13.62,2.95,2.43
47,2004-08-04,13.58,2.94,2.43
48,2004-08-05,13.82,2.99,2.39
49,2004-08-06,13.64,2.95,2.42
50,2004-08-09,13.72,2.97,2.41
51,2004-08-10,13.8,2.99,2.4
52,2004-08-11,13.55,2.93,2.44
53,2004-08-12,13.43,2.91,2.46
54,2004-08-13,13.36,2.89,2.47
55,2004-08-16,13.36,2.89,2.46
56,2004-08-17,13.41,2.9,2.45
57,2004-08-18,13.22,2.86,2.48
58,2004-08-19,13.45,2.91,2.44
59,2004-08-20,13.29,2.87,2.47
60,2004-08-23,13.19,2.85,2.49
61,2004-08-24,13.3,2.88,2.47
62,2004-08-25,13.34,2.88,2.47
63,2004-08-26,13.46,2.91,2.44
64,2004-08-27,13.45,2.91,2.45
65,2004-08-30,13.61,2.94,2.41
66,2004-08-31,13.64,2.95,2.4
67,2004-09-01,13.67,2.96,2.4
68,2004-09-02,13.62,2.94,2.41
69,2004-09-03,13.66,2.95,2.4
70,2004-09-06,13.74,2.97,2.34
71,2004-09-07,13.79,2.98,2.33
72,2004-09-08,13.84,2.99,2.32
73,2004-09-09,13.78,2.98,2.33
74,2004-09-10,13.95,3.02,2.3
75,2004-09-13,14.0,3.03,2.29
76,2004-09-14,14.09,3.05,2.28
77,2004-09-15,14.07,3.04,2.28
78,2004-09-16,14.25,3.08,2.25
79,2004-09-17,14.49,3.13,2.21
80,2004-09-20,14.45,3.13,2.22
81,2004-09-21,14.63,3.16,2.19
82,2004-09-22,14.66,3.17,2.19
83,2004-09-23,14.42,3.12,2.22
84,2004-09-24,14.39,3.11,2.23
85,2004-09-27,14.35,3.1,2.22
86,2004-09-28,14.21,3.07,2.24
87,2004-09-29,14.44,3.12,2.21
88,2004-09-30,14.59,3.16,2.18
89,2004-10-01,14.84,3.21,2.15
90,2004-10-04,15.09,3.11,2.11
91,2004-10-05,15.15,3.13,2.1
92,2004-10-06,15.0,3.1,2.12
93,2004-10-07,15.17,3.13,2.1
94,2004-10-08,15.21,3.14,2.09
95,2004-10-09,15.19,3.14,2.1
96,2004-10-11,15.11,3.12,2.11
97,2004-10-12,14.93,3.08,2.13
98,2004-10-14,15.0,3.1,2.12
99,2004-10-15,15.0,3.1,2.12
